station_name,latitude,longitude
NEW HARANGAJAO RAILWAY STN,25.130453,93.0038121
PHIDING RAILWAY STN,25.130453,93.0038121
JATINGA LUMPUR RAILWAY STN,25.130453,93.0038121
HAIDARNAGAR RAILWAY STN,24.4870089,83.944655
KOSIARA RAILWAY STN,24.4870089,83.944655
HAIDERGARH RAILWAY STN,26.6045812,81.3632674
HAILAKANDI RAILWAY STN,24.680855,92.5648095
HAJIPUR JUNCTION,25.6924354,85.208324
MIRZA CHEUKI RAILWAY STN,25.2807136,87.5148537
DAUD KHAN RAILWAY STN,28.919077,77.7384126
GOSSAIGAON HAT RAILWAY STN,26.416435,89.9696802
HALBARGA RAILWAY STN,17.9947776,77.3252633
KESRI RAILWAY STN,30.2517914,76.9326167
HALDAUR RAILWAY STN,29.2802534,78.2846303
AMHERA RAILWAY STN,29.2802534,78.2846303
HALDHARPUR RAILWAY STN,25.9663961,83.6959992
HALDIA RAILWAY STN,22.0627164,88.0832934
DURGACHAK TOWN RAILWAY STN,22.0627164,88.0832934
HALDIBARI RAILWAY STN,26.3345442,88.7806578
HONNAVAR RAILWAY STN,14.3377573,74.4320448
HALDWANI RAILWAY STN,29.2182644,79.5129767
HALDI ROAD RAILWAY STN,29.2182644,79.5129767
HALGERI RAILWAY STN,15.9949593,75.473016
RORANWALA RAILWAY STN,30.451163,74.2526601
HALISAHAR RAILWAY STN,22.9294867,88.4249078
HALIYURU RAILWAY STN,13.2735647,75.6589703
BETTADNAGENHALI RAILWAY STN,13.2735647,75.6589703
HARLAPUR RAILWAY STN,15.4016194,75.8333986
SOMPUR ROAD RAILWAY STN,15.4016194,75.8333986
MASARAHALLI RAILWAY STN,12.5299755,77.0895421
HALVAD RAILWAY STN,23.013705,71.1823868
HAMARAPUR RAILWAY STN,19.6974562,72.9637728
HAMIRGARH RAILWAY STN,25.1881851,74.6268676
HAMIRA RAILWAY STN,31.452009,75.437386
HAFIZPUR RAILWAY STN,25.9548043,80.1526271
HAMIRPUR ROAD RAILWAY STN,25.9548043,80.1526271
HAMSAVARAM RAILWAY STN,17.2947088,82.4942263
HANAKERE RAILWAY STN,12.5647137,76.9808677
MALKHAID ROAD RAILWAY STN,17.1371633,77.1973997
MAVINKERE RAILWAY STN,12.8523565,77.0830169
JAVALE RAILWAY STN,17.3037274,75.1487007
KHOJEEPURA RAILWAY STN,25.9178082,76.8663307
SERONI ROAD RAILWAY STN,25.9178082,76.8663307
HANSI RAILWAY STN,29.0972618,75.9638162
HANUMANGARH JUNCTION,29.5821848,74.3292106
DABLI RATHAN RAILWAY STN,29.5821848,74.3292106
HAPA RAILWAY STN,22.4471302,70.1485574
HAPUR RAILWAY STN,28.7305798,77.7758825
MAJHIARI RAILWAY STN,25.1560298,81.5184973
HARANGUL RAILWAY STN,18.906145,76.6506567
CHAWAPALL RAILWAY STN,30.6395436,76.3441915
HARDA RAILWAY STN,22.3466702,77.0889583
HARDAS BIGHA RAILWAY STN,25.4983716,85.327837
PURUA KHERA RAILWAY STN,28.3936534,79.0842765
HARDATTPUR RAILWAY STN,25.2715963,82.9003966
HARDOI RAILWAY STN,27.3965071,80.1250479
HARGAON RAILWAY STN,27.3965071,80.1250479
HARDUA RAILWAY STN,24.7691949,81.1912849
SARAI KANSRAI RAILWAY STN,28.2601186,79.646
HARDUAGANJ RAILWAY STN,27.9450681,78.155018
MALATIPATPUR RAILWAY STN,19.8487288,85.8563916
NERGUNDI RAILWAY STN,20.3189645,85.9725986
TTIRUVALANGADU RAILWAY STN,13.0763622,79.7589142
HARIDASPUR RAILWAY STN,20.7490375,86.1166506
HARIDWAR JUNCTION,29.9456906,78.1642478
HARIHAR RAILWAY STN,14.5152216,75.8071609
HARIPPAD RAILWAY STN,9.2798559,76.4592235
PARTABPURA RAILWAY STN,31.0629206,75.5167514
BALGONA RAILWAY STN,23.6773318,87.1934619
HARISINGA RAILWAY STN,26.730562,91.9870062
HARAUNI RAILWAY STN,26.7033756,80.7463852
HARPALPUR RAILWAY STN,25.2908438,79.3282481
TULSI NAGAR RAILWAY STN,25.2924441,82.8438681
HARRAWALA RAILWAY STN,30.2552505,78.0971772
CHANDESHWAR STH RAILWAY STN,26.3284452,86.3053445
HARSAULI RAILWAY STN,27.8621576,76.6210539
BINDKI ROAD RAILWAY STN,28.5225075,80.1023759
HARTHALA RAILWAY STN,28.8739636,78.7387489
HASSAN RAILWAY STN,13.0033234,76.1003894
BRIDGMANGANJ RAILWAY STN,27.212639,83.1930331
HATHBANDH RAILWAY STN,20.9842298,81.7665762
HATHIGADH RAILWAY STN,21.5776828,71.4291942
JASAI RAILWAY STN,25.7104568,71.1389101
DHANAKYA RAILWAY STN,26.9633188,75.6799257
HATHRAS CITY RAILWAY STN,27.5980718,78.0492265
HATHRAS JUNCTION,27.5980718,78.0492265
HARHRAS QILAH RAILWAY STN,27.5980718,78.0492265
HATHUA RAILWAY STN,26.3631075,84.3039448
HATHURAN RAILWAY STN,21.49834,72.9682017
LONGPATIA RAILWAY STN,27.0960066,95.0989182
HATIBARI RAILWAY STN,20.882368,85.9636618
JOGAL RAILWAY STN,21.6859858,86.8759761
JUGPURA RAILWAY STN,21.6859858,86.8759761
HATKANAGALE RAILWAY STN,16.7494246,74.4274412
HAUR RAILWAY STN,22.3615264,87.650714
HAVERI RAILWAY STN,14.7950698,75.3990674
LASERI RAILWAY STN,14.7950698,75.3990674
HABAIPUR RAILWAY STN,25.9401682,92.8203207
KHALARI RAILWAY STN,23.9924669,85.3636758
SABLI ROAD RAILWAY STN,23.0726229,72.5008604
LOTTEGOLAHALI H RAILWAY STN,13.0353557,77.5987874
ADIHALLI RAILWAY STN,13.0353557,77.5987874
SISVINHALLI RAILWAY STN,15.4514014,75.3018588
HEBSUR RAILWAY STN,15.4514014,75.3018588
HEJJALA RAILWAY STN,12.8558744,77.4168632
HELAK RAILWAY STN,27.2307395,77.3812494
HELEM RAILWAY STN,26.85465,93.4649824
HEMPUR RAILWAY STN,27.8116891,81.9261999
HENDEGIR RAILWAY STN,23.6969851,85.1660825
HER RAILWAY STN,18.432663,76.9815877
KUMTHA KHURD RAILWAY STN,18.432663,76.9815877
AMBIKA ROHINA RAILWAY STN,18.432663,76.9815877
GAUTAMDHARA RAILWAY STN,23.349576,85.566356
DHOLA MAZRA RAILWAY STN,30.1213366,76.8620064
HILSA RAILWAY STN,25.3188918,85.2832333
HIMAYATNAGAR RAILWAY STN,19.4266627,77.8740243
HIMMATNAGAR RAILWAY STN,23.5968857,72.9630378
HIMMATPURA RAILWAY STN,29.7364867,75.8824422
HIMMATANA RAILWAY STN,30.4525047,75.8671934
HIND RAILWAY STN,29.5210595,77.3640257
HINDAUN CITY RAILWAY STN,26.7341201,77.0296837
PANJ KOSI RAILWAY STN,30.1813112,74.0950155
HINDUMALKOTE RAILWAY STN,30.1475156,73.9256948
FATUHI RAILWAY STN,30.1475156,73.9256948
ORKI RAILWAY STN,30.1475156,73.9256948
KOTHA PAKKI RAILWAY STN,30.1475156,73.9256948
HINDUPUR RAILWAY STN,13.8222599,77.5009298
KADRIDEVARPALLI RAILWAY STN,13.8222599,77.5009298
KHAMKHED RAILWAY STN,20.9103919,76.1377935
HINGANGHAT RAILWAY STN,20.5516683,78.8418289
HINGOLI DECCAN RAILWAY STN,19.7114963,77.1453846
LING RAILWAY STN,19.7114963,77.1453846
KANJIYA RAILWAY STN,24.3501654,78.1735438
HIRA NAGAR RAILWAY STN,32.4556366,75.2727655
HIRAKUD RAILWAY STN,21.5366818,83.8950042
HIRAPUR RAILWAY STN,20.421483,74.9252615
KHOJEWALA RAILWAY STN,31.8415762,75.7066187
NRYNPUR TATWAR RAILWAY STN,26.3490456,76.6253865
HIRDAGARH RAILWAY STN,22.1348935,78.4723528
MORKADHANA RAILWAY STN,22.1348935,78.4723528
HIRDAMALI RAILWAY STN,21.3729882,80.2042436
HIRISAVE RAILWAY STN,12.9171795,76.4563155
HIRNODA RAILWAY STN,26.8776269,75.3334184
HIRODIH RAILWAY STN,24.3846024,85.5907929
HISAR RAILWAY STN,29.1491875,75.7216527
ATHSARAI RAILWAY STN,25.6697291,81.2676855
HISVAHAL RAILWAY STN,20.2852911,74.5521869
HODAL RAILWAY STN,27.8975511,77.3841197
HOJAI RAILWAY STN,26.0016601,92.847737
HOLALKERE RAILWAY STN,14.0541336,76.1957618
HOLE NARSIPUR RAILWAY STN,12.784906,76.2435669
ANNECHAKANAHALI RAILWAY STN,12.784906,76.2435669
HOLE ALUR RAILWAY STN,15.8081658,75.6528116
SOMANKATTI RAILWAY STN,15.8081658,75.6528116
HOMBAL RAILWAY STN,15.5157821,75.559693
HOOGHLY RAILWAY STN,22.896256,88.2461183
TUMMANAMGUTTA RAILWAY STN,13.6507496,78.3970205
HOSA AGRAHARA RAILWAY STN,12.5589037,76.3630049
ARJUNAHALLI RAILWAY STN,12.5589037,76.3630049
HOSHANGABAD RAILWAY STN,22.7518961,77.7288655
HOSHIARPUR RAILWAY STN,31.5143178,75.911483
HOSAPETE JUNCTION,15.2688542,76.3909241
HOSUR RAILWAY STN,12.7409127,77.8252923
HOTGI RAILWAY STN,17.5616694,75.9869609
SANTRAGACHI JUNCTION,22.5957689,88.2636394
RAMRAJATALA RAILWAY STN,22.5957689,88.2636394
BARASAT RAILWAY STN,22.7101564,88.4674832
HRIDAYPUR RAILWAY STN,22.7101564,88.4674832
HUBBALLI JUNCTION,15.3647083,75.1239547
HEBBAL RAILWAY STN,15.3647083,75.1239547
UNKAL RAILWAY STN,15.3647083,75.1239547
AMARGOL RAILWAY STN,15.3647083,75.1239547
HATIA RAILWAY STN,23.256937,85.2916454
BALASIRING RAILWAY STN,23.256937,85.2916454
HULKOTI RAILWAY STN,15.4184058,75.5416318
HUMMA RAILWAY STN,19.4292127,85.0739945
HUNSIHADGIL RAILWAY STN,17.3429705,76.6701475
SAWALGI RAILWAY STN,17.3429705,76.6701475
MATHURAPUR RAILWAY STN,24.5335987,84.0002161
SECUNDERABAD JUNCTION,17.406498,78.4772439
KACHEGUDA RAILWAY STN,17.406498,78.4772439
LINGAMPALLI RAILWAY STN,17.406498,78.4772439
BEGAMPET RAILWAY STN,17.406498,78.4772439
VIDYANAGAR RAILWAY STN,17.406498,78.4772439
ICHHAPUR RAILWAY STN,22.805195,88.3652122
ICHAULI RAILWAY STN,25.5707042,80.144254
ICHCHPURAM RAILWAY STN,19.1127596,84.6843723
IDALHOND RAILWAY STN,15.6998949,74.508242
IDAR RAILWAY STN,23.8395124,73.0006449
IGATPURI RAILWAY STN,19.6963259,73.5611065
IKRAN RAILWAY STN,27.2130597,77.609935
GULZARBAGH RAILWAY STN,25.565178,85.2010618
KADAMBUR RAILWAY STN,8.9471358,77.8640343
POLIREDDIPALEM RAILWAY STN,13.7169113,79.9763593
MAHRAWAL RAILWAY STN,27.9281867,78.035948
IMLI RAILWAY STN,25.5839247,86.3097834
,24.8107515,93.9386097
GUNDLA KAMMA RAILWAY STN,16.4875097,80.5032074
PATAUDI ROAD RAILWAY STN,28.3116436,76.721687
INCHHAPURI RAILWAY STN,28.3116436,76.721687
INDALVAI RAILWAY STN,18.5378078,78.219132
INDAPUR RAILWAY STN,18.1186943,75.0234074
INDARA JUNCTION,27.0930832,80.9953952
INDAS RAILWAY STN,23.1503719,87.6318066
INDI ROAD RAILWAY STN,17.1751648,75.9554927
INDIRA NAGAR RAILWAY STN,12.1207944,78.155018
INDORE JN BG RAILWAY STN,22.7195687,75.8577258
DR AMBEDKAR NGR RAILWAY STN,22.7195687,75.8577258
IKDORI RAILWAY STN,22.7195687,75.8577258
LAKSHMIBAI NGR RAILWAY STN,22.7195687,75.8577258
LOKMANYA NAGAR RAILWAY STN,22.7195687,75.8577258
INDORE JN MG RAILWAY STN,22.7195687,75.8577258
INDARGARH RAILWAY STN,25.730075,76.1882667
TILATI RAILWAY STN,17.5088072,76.0565965
INGOHTA RAILWAY STN,25.759966,80.1065646
UJALVAV RAILWAY STN,21.8278587,71.6843919
INGUR RAILWAY STN,11.2260141,77.5820012
AKBARGANJ RAILWAY STN,26.5243419,81.4944854
INNANJE RAILWAY STN,13.2469573,74.7739803
IPURUPALEM RAILWAY STN,15.8511736,80.3839584
IRADATGANJ RAILWAY STN,25.3263118,81.8251687
IRINGAL RAILWAY STN,11.545179,75.6028903
IRINJALAKUDA RAILWAY STN,10.3468925,76.2074124
IRUGUR RAILWAY STN,11.02088,77.0638929
SULUR ROAD RAILWAY STN,11.02088,77.0638929
ISAND RAILWAY STN,23.2849129,72.4894235
ISARDA RAILWAY STN,26.1707319,76.0297619
ISARWARA RAILWAY STN,23.9295211,78.5477468
MANSURPUR RAILWAY STN,26.3761725,83.6175488
ALUABARI ROAD RAILWAY STN,26.2554319,88.2009408
SAHARSRAKUND RAILWAY STN,19.414169,78.0252466
MAHIMBA RAILWAY STN,19.414169,78.0252466
JIRONA RAILWAY STN,19.414169,78.0252466
ISMAILPUR RAILWAY STN,25.7582519,85.1919952
NANDANI LAGUNIA RAILWAY STN,25.7582519,85.1919952
NAULTHA RAILWAY STN,29.27698,76.8519159
ISRANA RAILWAY STN,29.27698,76.8519159
DHALPUKHURI RAILWAY STN,25.9588265,92.9225893
SITALNAGAR RAILWAY STN,27.0238036,74.2179326
SIRHILTARA RAILWAY STN,25.7743395,80.1456496
ITARSI JUNCTION,22.6114536,77.7623321
POWERKHEDA RAILWAY STN,22.6114536,77.7623321
ITEHAR RAILWAY STN,22.6114536,77.7623321
MANANPUR RAILWAY STN,25.0730404,86.1713611
ITIKYALA RAILWAY STN,18.9235889,78.7757678
ITOLA RAILWAY STN,22.154559,73.1556125
KASHIPURA SARAR RAILWAY STN,22.154559,73.1556125
JABALPUR RAILWAY STN,23.1685786,79.9338798
MADAN MAHAL RAILWAY STN,23.1685786,79.9338798
DAYALPUR RAILWAY STN,27.506,80.0982
JADAR RAILWAY STN,23.7456391,72.9445802
JADCHERLA RAILWAY STN,16.7629646,78.1442814
JAFARGANJ RAILWAY STN,25.9159921,80.5014703
RANITAL RAILWAY STN,21.1367508,82.9595655
SARKARA RAILWAY STN,29.1512046,79.0783206
RAIBOJHA RAILWAY STN,25.2616651,82.7266217
JAGDALPUR RAILWAY STN,19.0861377,82.0188426
NAKTISEMRA RAILWAY STN,19.0861377,82.0188426
JAGDEVWALA RAILWAY STN,28.3064985,73.4688797
PRADHANKHUNTA RAILWAY STN,23.7809258,86.5274419
THARWAI RAILWAY STN,25.5311358,81.9125552
JAGI ROAD RAILWAY STN,26.1258644,92.2008692
NANAKSAR RAILWAY STN,30.7923337,75.4670189
JAGRAON RAILWAY STN,30.7923337,75.4670189
JAGUDAN RAILWAY STN,23.5177289,72.4124991
JAYNAGAR RAILWAY STN,26.5883988,86.1370148
KAUWAPUR RAILWAY STN,27.5097671,82.3044871
JAIPUR RAILWAY STN,26.9124336,75.7872709
GANDHINAGAR JPR RAILWAY STN,26.9124336,75.7872709
GETOR JAGATPURA RAILWAY STN,26.9124336,75.7872709
NINDHAR BENAR RAILWAY STN,26.9124336,75.7872709
KALIAN CHAK RAILWAY STN,25.0489652,87.75296
JAIRAMNAGAR RAILWAY STN,22.0317825,82.2949866
THANA BIHPUR JUNCTION,25.396508,86.9048041
JAIS RAILWAY STN,26.2661092,81.5473014
KASIMPUR RAILWAY STN,26.2661092,81.5473014
JAISALMER RAILWAY STN,26.9157487,70.9083443
JAJIWAL RAILWAY STN,26.9157487,70.9083443
THALYAT HAMIRA RAILWAY STN,26.9157487,70.9083443
MUNABAO RAILWAY STN,25.7284344,70.3955839
JAISINGDER RAILWAY STN,25.7284344,70.3955839
BHAJERA RAILWAY STN,26.8367549,75.6997467
JAITHARI RAILWAY STN,23.0413976,81.797839
BELA TAL RAILWAY STN,25.2867881,79.5772008
RAMNATHPUR RAILWAY STN,25.2867881,79.5772008
JAITSAR RAILWAY STN,26.5924847,72.2186128
JAJAU RAILWAY STN,26.9431796,77.9410251
JAJPUR K ROAD RAILWAY STN,20.8341,86.3326
KORAI HALT RAILWAY STN,20.8341,86.3326
JAKANUR RAILWAY STN,16.5207587,75.388581
JAKHAL JUNCTION,29.8082883,75.8257955
JAKHANIAN RAILWAY STN,25.745842,83.3709253
ASAUDAH RAILWAY STN,28.7262758,76.8726148
JAKHAURA RAILWAY STN,24.56856,78.7674562
JAKHIM RAILWAY STN,24.8370272,84.5300827
JAKKALACHERUVU RAILWAY STN,15.1147445,77.7273416
JALLALABD RAILWAY STN,30.6049809,74.2557874
KHUDLAPUR RAILWAY STN,27.7180417,79.6558242
JALALPUR RAILWAY STN,25.9001902,84.6923634
GOLDINGANJ RAILWAY STN,25.9001902,84.6923634
RUDAULI RAILWAY STN,26.3093328,82.7374115
JALALPUR DHAI RAILWAY STN,26.0088772,81.1444264
DHARAMPUR RAILWAY STN,28.1581555,78.2675478
JALAMB JUNCTION,20.8134734,76.5820544
JALANDHAR CITY RAILWAY STN,31.3260152,75.5761829
JALANDHAR CANT RAILWAY STN,31.3260152,75.5761829
HASIMARA RAILWAY STN,26.6271197,89.3060878
JALESAR CITY RAILWAY STN,27.4714557,78.3102489
JALESWAR RAILWAY STN,21.8038883,87.2269973
JALGAON JUNCTION,21.0076578,75.5626039
AMGAON RAILWAY STN,21.0076578,75.5626039
PANGAON RAILWAY STN,21.0076578,75.5626039
WALGAON RAILWAY STN,21.0076578,75.5626039
ADGAON BUZURG RAILWAY STN,21.0076578,75.5626039
DADGAON RAILWAY STN,21.0076578,75.5626039
PIMPAR KHED RAILWAY STN,21.0133104,75.6964405
JALILA ROAD RAILWAY STN,22.2560467,71.8087208
JALINDRI RAILWAY STN,25.2983367,75.3596817
JALIYA RAILWAY STN,22.4615253,70.8178475
JALIYA DEVANI RAILWAY STN,22.4192049,70.401535
JALNA RAILWAY STN,19.8346659,75.8816345
OSRA RAILWAY STN,23.0101155,75.6149893
HARKIA KHAL RAILWAY STN,22.9917189,75.4169918
JALOR RAILWAY STN,25.3474783,72.6226296
JALPAIGURI RAILWAY STN,26.5214579,88.7195567
JALPAIGURI ROAD RAILWAY STN,26.5214579,88.7195567
RNINGR JLPAIGRI RAILWAY STN,26.5214579,88.7195567
MOHITNAGAR RAILWAY STN,26.5214579,88.7195567
JALSU NANAK RAILWAY STN,26.8779017,74.2392084
JALSU RAILWAY STN,27.1118531,75.6295375
JAMDHA RAILWAY STN,19.7514798,75.7138884
NAWAGAON RAILWAY STN,22.1911422,78.5965383
BARELIPUR RAILWAY STN,22.1911422,78.5965383
BORTALAO RAILWAY STN,21.2786567,81.8661442
PANIAJOB RAILWAY STN,21.2786567,81.8661442
DAREKASA RAILWAY STN,21.2530618,80.5827272
CHAMROLA RAILWAY STN,27.3824142,78.1820931
JAMALPUR JUNCTION,25.3180386,86.4934065
SARNA RAILWAY STN,31.5273169,75.6062597
ZARAP RAILWAY STN,15.9554262,73.7330753
JAMBUR RAILWAY STN,21.0285189,70.6056924
ANAKHI RAILWAY STN,22.0532579,72.8013252
JAMGA RAILWAY STN,21.87483,83.56435
JAM JODHPUR JUNCTION,21.9022866,70.0354518
BALWA RAILWAY STN,21.9022866,70.0354518
JAULKA RAILWAY STN,18.7380109,75.312064
JAMIKUNTA RAILWAY STN,18.2900786,79.475115
JAMMU TAWI RAILWAY STN,32.7266016,74.8570259
BARI BRAHMAN RAILWAY STN,32.7266016,74.8570259
JAMNAGAR RAILWAY STN,22.4707019,70.05773
PARAUNA RAILWAY STN,25.8845907,79.1153367
JAMSAR RAILWAY STN,28.2567266,73.398867
TATANAGAR JUNCTION,22.8045665,86.2028754
TATI RAILWAY STN,22.8045665,86.2028754
JAMA RAILWAY STN,22.8045665,86.2028754
KRISHNASHILLA RAILWAY STN,24.1447436,82.7616822
JAMTARA RAILWAY STN,23.9612357,86.8048018
KOKPARA RAILWAY STN,24.3671212,86.1484661
JAMUI RAILWAY STN,24.9255887,86.2258592
JAMUNAMUKH RAILWAY STN,26.1069743,92.7456298
JAKHALAUN RAILWAY STN,24.5400036,78.3557775
GURAMKHEDI RAILWAY STN,23.4234315,77.5246795
JANKIDAIPUR RAILWAY STN,20.1196394,86.3794862
JANAKPUR ROAD RAILWAY STN,26.4567342,85.7012621
JANDOKE RAILWAY STN,31.3785425,74.890915
BHANGALA RAILWAY STN,32.287878,75.7415099
NAKAHA JUNGLE RAILWAY STN,26.8781269,83.4256651
JANGHAI JUNCTION,25.5511559,82.3112724
JANIYANA RAILWAY STN,25.8249873,72.3426071
JANKAMPET JUNCTION,18.7057186,78.0231062
JANWAL RAILWAY STN,18.5497442,76.7531301
JAORA RAILWAY STN,23.6349287,75.1227569
HATIKHALI RAILWAY STN,25.7359689,93.1942858
MANDERDISA RAILWAY STN,25.7359689,93.1942858
JARAPADA RAILWAY STN,20.8817607,84.8815469
JARAUNA RAILWAY STN,25.5276662,82.3967108
JARGAON RAILWAY STN,28.5608113,78.7334502
JAROD RAILWAY STN,22.4377209,73.3340254
PATLI RAILWAY STN,29.0587757,76.085601
BANSPANI RAILWAY STN,21.9378781,85.420791
JAROLI RAILWAY STN,21.9378781,85.420791
JARWA RAILWAY STN,27.5705886,80.0981869
JASDAN RAILWAY STN,22.0356088,71.2017779
MAKRAULI RAILWAY STN,29.0094257,76.6456031
JASIA RAILWAY STN,29.0094257,76.6456031
JASIDIH JUNCTION,24.5213913,86.6421759
KUMRABAD ROHINI RAILWAY STN,24.5213913,86.6421759
JASODA RAILWAY STN,27.5705886,80.0981869
JASRA RAILWAY STN,25.2816904,81.7766514
JASWANTGARH RAILWAY STN,27.6502486,74.4578396
JASWANTNAGAR RAILWAY STN,26.8818707,78.9060451
MAONDA RAILWAY STN,27.8129334,75.8504904
JATKANHAR RAILWAY STN,21.1868332,80.8118085
JATAULA SAMPHKA RAILWAY STN,28.3833339,76.79775
JATUSANA RAILWAY STN,28.3322737,76.5392541
SAKTESGARH RAILWAY STN,24.9623276,82.815586
JAUNPUR JUNCTION,25.7464145,82.6837033
JAUNPUR CITY RAILWAY STN,25.7464145,82.6837033
YADVENDRANAGAR RAILWAY STN,25.7464145,82.6837033
CHHAYAPURI RAILWAY STN,23.3624519,70.0205404
DHURANA RAILWAY STN,29.2600191,76.7891924
JAWALI RAILWAY STN,25.4759283,73.3957794
HARSAR DEHRI RAILWAY STN,32.1458134,76.0114788
JAWANWALA SHAHR RAILWAY STN,32.1458134,76.0114788
ZAWAR RAILWAY STN,24.333751,76.7509539
ERRUPALEM RAILWAY STN,17.0944155,79.7750322
TONDALAGPAVARAM RAILWAY STN,17.0944155,79.7750322
GARH JAIPUR RAILWAY STN,23.0551658,87.4480115
JAYASINGPUR RAILWAY STN,16.7787019,74.554442
JHILO RAILWAY STN,27.8438057,75.9129349
JEHANABAD RAILWAY STN,25.2132649,84.9853322
JEJURI RAILWAY STN,18.2780997,74.1612194
JEUR RAILWAY STN,18.2780997,74.1612194
DAUNDAJ RAILWAY STN,18.2780997,74.1612194
JENAPUR RAILWAY STN,20.8571404,86.0752203
JAPLA RAILWAY STN,23.6913486,85.2722472
BAKAYANWALA RAILWAY STN,31.1471305,75.3412179
BHULON RAILWAY STN,24.6589181,76.9700669
DUNGRI RAILWAY STN,20.7131786,72.9490094
JETALSAR JUNCTION,21.708431,70.5785505
JETHA P H RAILWAY STN,22.0199115,82.8842505
IQBAL GADH RAILWAY STN,24.3159895,72.514567
JETHI RAILWAY STN,24.3159895,72.514567
JETHUKE RAILWAY STN,30.2892188,75.3222685
NAVAGADH RAILWAY STN,21.7546665,70.6179777
JEYPORE RAILWAY STN,18.8581482,82.5710028
JHABELWALI RAILWAY STN,30.5129099,74.6003588
JHAJHA RAILWAY STN,24.7744999,86.3756867
DUMDANGI RAILWAY STN,26.4654079,88.3020602
JHAJJAR RAILWAY STN,28.6054875,76.6537749
JHALAWAR CITY RAILWAY STN,24.593906,76.1642846
CHAJAWA RAILWAY STN,24.593906,76.1642846
JHALAWAR ROAD RAILWAY STN,24.593906,76.1642846
JHALIDA RAILWAY STN,23.3283436,86.2336343
KHARI JHALU RAILWAY STN,29.3366168,78.2262534
JHANJHARPUR RAILWAY STN,26.26197,86.2769166
V LAKSHMIBAIJHS RAILWAY STN,25.4484257,78.5684594
HANDIA KHAS RAILWAY STN,25.4484257,78.5684594
FAZALPUR RAILWAY STN,25.4484257,78.5684594
IQBALPUR RAILWAY STN,30.066753,79.0192997
JHANTIPAHARI RAILWAY STN,22.9831098,86.7592355
JHIR RAILWAY STN,26.8559694,76.1305457
TUNIA RAILWAY STN,22.540584,85.4401364
JHARGRAM RAILWAY STN,22.4549909,86.9974385
BANSTOLA RAILWAY STN,22.4549909,86.9974385
JHARIA RAILWAY STN,23.742628,86.4111374
JHARKHANDI RAILWAY STN,27.5705886,80.0981869
JHARILI RAILWAY STN,28.4995978,76.3825391
JHAROKHAS RAILWAY STN,24.1877048,83.1809776
JHARSUGUDA JUNCTION,21.8554375,84.0061661
BRUNDAMAL RAILWAY STN,21.8554375,84.0061661
JHARSUGUDA ROAD RAILWAY STN,21.8554375,84.0061661
JHARWASAA RAILWAY STN,26.2021169,74.7205385
JHAWAR RAILWAY STN,31.9970693,75.3842096
JHILMILI RAILWAY STN,22.0451399,79.1534422
JHIMRI RAILWAY STN,23.0688324,86.0758979
JHINGURA RAILWAY STN,27.5128648,78.0758905
JHINJHAK RAILWAY STN,26.5612692,79.7363408
JHINKPANI RAILWAY STN,22.4112236,85.765722
JUKEHI RAILWAY STN,24.016955,80.4345633
JHULASAN RAILWAY STN,23.3292624,72.474632
PORJANPUR RAILWAY STN,21.8244308,85.5689288
GUJHANDI RAILWAY STN,24.4314764,85.5309898
JHUNJHUNUN RAILWAY STN,28.1317038,75.4022233
JHUNPA RAILWAY STN,28.1317038,75.4022233
JHUSI RAILWAY STN,25.4290183,81.9139692
DARAGANJ RAILWAY STN,25.4280414,81.922789
AZIMGANJ JUNCTION,24.2351094,88.2607188
JIAGANJ RAILWAY STN,24.2351094,88.2607188
AZIMGANJ CITY RAILWAY STN,24.2351094,88.2607188
MAKKHANPUR RAILWAY STN,26.4995091,81.5075214
JIMIDIPETA RAILWAY STN,19.0439928,83.4259987
SIRJAM RAILWAY STN,23.3955123,86.8546573
NARTHAR RAILWAY STN,27.6192645,79.0164736
JIND JUNCTION,29.325508,76.2997909
JIND CITY RAILWAY STN,29.325508,76.2997909
MALUKA RAILWAY STN,22.219531,85.6614682
JIRA ROAD RAILWAY STN,21.2360163,71.0876608
JIRADEI RAILWAY STN,26.1943852,84.2581695
JIRANIA RAILWAY STN,23.813154,91.4362206
JITE RAILWAY STN,18.8110147,73.0884867
JITODA RAILWAY STN,23.7309934,72.1356893
AMBIKA KALNA RAILWAY STN,22.9867569,87.8549755
ALEWAHI RAILWAY STN,19.0462948,76.331889
JIWA ARAIN RAILWAY STN,30.6927646,74.3228206
JARI RAILWAY STN,24.5749744,72.0201494
JIWDHARA RAILWAY STN,26.5776614,84.9082992
GOHPUR RAILWAY STN,26.2006043,92.9375739
JODHPUR JUNCTION,26.2389469,73.0243094
BHAGAT KI KOTHI RAILWAY STN,26.2389469,73.0243094
RAIKA BAGH RAILWAY STN,26.2389469,73.0243094
BASNI RAILWAY STN,26.2389469,73.0243094
MAHAMANDIR RAILWAY STN,26.2389469,73.0243094
JODHPUR CANTT,26.2389469,73.0243094
JOGBANI RAILWAY STN,26.3991195,87.2568579
JOGIARA RAILWAY STN,26.4110681,85.750001
JOGIDIH RAILWAY STN,25.8545357,84.0101324
JOGINDER NAGAR RAILWAY STN,31.9912388,76.7899135
JOGIWALA RAILWAY STN,29.8712687,76.1008258
JOJWA RAILWAY STN,22.2518262,73.6447908
BARUNDANI RAILWAY STN,25.2150801,75.0085399
JOLARPETTAI RAILWAY STN,12.5687194,78.5748962
